Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20070301,p,full,0,-,-,+9-110,-9-110,+9-103,-9-107,+9½-110,-9½-110,+9½-110,-9½-110,-,-,+9½-110,-9½-110,-,-,-,-,-,-,-,-,-,-
1,20070301,p,full,1,-,-,+6-110,-6-110,+8+107,-8-117,+8½-110,-8½-110,+8-110,-8-110,-,-,+8-110,-8-110,-,-,-,-,-,-,-,-,-,-
2,20070301,p,first,0,-,-,+5½-110,-5½-110,+5+103,-5-113,+5-115,-5-105,+5½-115,-5½-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,20070301,p,first,1,-,-,+3-110,-3-110,+4½-102,-4½-108,+4½-110,-4½-110,+4-110,-4-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,20070301,p,sec,0,-,-,-,-,+3-105,-3-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,20070301,p,sec,1,-,-,-,-,-2+107,+2-117,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,20070301,m,full,0,-,-,+425,-550,+420,-460,+400,-500,+425,-525,-,-,+375,-550,-,-,-,-,-,-,-,-,-,-
7,20070301,m,full,1,-,-,+220,-260,+345,-375,+315,-,+300,-360,-,-,+285,-370,-,-,-,-,-,-,-,-,-,-
8,20070301,m,first,0,-,-,+240,-280,+216,-236,+200,-240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,20070301,m,first,1,-,-,+160,-185,+210,-230,+200,-240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,20070301,m,sec,0,-,-,-,-,+178,-196,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,20070301,m,sec,1,-,-,-,-,-,+118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,20070301,t,full,0,-,-,188-110,188-110,188½-101,188½-109,188½-110,188½-110,188-110,188-110,-,-,189-115,189-105,-,-,-,-,-,-,-,-,-,-
