Index,date,bet,length,game_num,aw,hw,ao,ho,ab1,hb1,ab2,hb2,ab3,hb3,ab4,hb4,ab5,hb5,ab6,hb6,ab7,hb7,ab8,hb8,ab9,hb9,ab10,hb10
0,20070101,p,full,0,-,-,-2½-110,+2½-110,-3½-105,+3½-105,-3½-110,+3½-110,-3-105,+3-105,-,-,-4-105,+4-115,-,-,-,-,-,-,-,-,-,-
1,20070101,p,full,1,-,-,+7-110,-7-110,+7-113,-7+103,+7-110,-7-110,+7-110,-7+100,-,-,+7-110,-7-110,-,-,-,-,-,-,-,-,-,-
2,20070101,p,first,0,-,-,-1½-105,+1½-115,-2+100,+2-110,-2-110,+2-110,-1½-115,+1½-105,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,20070101,p,first,1,-,-,+3½-110,-3½-110,+4-116,-4+106,+4-110,-4-110,+4-110,-4-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,20070101,p,sec,0,-,-,-,-,-4½+115,+4½-125,-,-,-4½+100,+4½-120,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,20070101,p,sec,1,-,-,-,-,+4½-112,-4½+102,-,-,+4½-110,-4½-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,20070101,m,full,0,-,-,-145,+125,-,+160,-165,+145,-160,-,-,-,-165,+145,-,-,-,-,-,-,-,-,-,-
7,20070101,m,full,1,-,-,+230,-270,-,-265,+270,-330,+250,-300,-,-,+270,-340,-,-,-,-,-,-,-,-,-,-
8,20070101,m,first,0,-,-,-135,+115,-147,+137,-155,+135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,20070101,m,first,1,-,-,+173,-205,-,-222,+205,-245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,20070101,m,sec,0,-,-,-,-,-206,+186,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,20070101,m,sec,1,-,-,-,-,+194,-220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,20070101,t,full,0,-,-,189½-110,189½-110,189½-106,189½-104,189½-110,189½-110,189½-105,189½-105,-,-,189-110,189-110,-,-,-,-,-,-,-,-,-,-
13,20070101,t,full,1,-,-,189½-110,189½-110,191-105,191-105,191-110,191-110,191-105,191-105,-,-,191-110,191-110,-,-,-,-,-,-,-,-,-,-
14,20070101,t,first,0,-,-,95½-110,95½-110,96-105,96-105,95½-110,95½-110,96-110,96-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,20070101,t,first,1,-,-,96½-110,96½-110,97-105,97-105,97½-110,97½-110,97-110,97-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,20070101,t,sec,0,-,-,-,-,93½+100,93½-110,-,-,93-110,93-110,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,20070101,t,sec,1,-,-,-,-,94½-125,94½+115,-,-,94½-125,94½+105,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,20070102,p,full,0,-,-,-3½-110,+3½-110,-3½-103,+3½-107,-3½-110,+3½-110,+4-101,-4-109,-,-,-,+4-110,-,-,-,-,-,-,-,-,-,-
19,20070102,p,full,1,-,-,+4½-110,-4½-110,+5-120,-5+110,+4½-110,-4½-110,-,-4½-105,-,-,+5-115,-5-105,-,-,-,-,-,-,-,-,-,-
20,20070102,p,full,2,-,-,-3-110,+3-110,-,+5+103,-5-110,+5-110,-5½-105,+5½-105,-,-,-5½-105,+5½-115,-,-,-,-,-,-,-,-,-,-
